step,phase,ee_x,ee_y,ee_z,joint_base,joint_shoulder,joint_elbow,joint_wrist_pitch,joint_wrist_roll,joint_left_finger,joint_right_finger
469,joint2_neg,-0.07497645169496536,-0.0038605453446507454,0.34125837683677673,0.05144519731402397,0.005250320769846439,-0.9614641070365906,0.015609871596097946,0.03576407954096794,0.2123245894908905,-0.3852207660675049
470,joint2_neg,-0.07546280324459076,-0.003924042917788029,0.3404868543148041,0.051953211426734924,0.0059408703818917274,-0.9719720482826233,0.014943667687475681,0.02979876659810543,0.21618950366973877,-0.3727060854434967
471,joint2_neg,-0.07595652341842651,-0.003967515658587217,0.3397068977355957,0.05218708887696266,0.006489801220595837,-0.9823881387710571,0.014300677925348282,0.023545032367110252,0.2202085703611374,-0.3596216142177582
472,joint2_neg,-0.0764518529176712,-0.003997839521616697,0.33892056345939636,0.05224500969052315,0.006941525731235743,-0.9927391409873962,0.01369350403547287,0.017150381579995155,0.22430498898029327,-0.3462595045566559
473,joint2_neg,-0.07694588601589203,-0.0040195700712502,0.3381291627883911,0.0521918348968029,0.0073172589763998985,-1.00303053855896,0.013126368634402752,0.010703109204769135,0.22843210399150848,-0.33280622959136963
474,joint2_neg,-0.07743176817893982,-0.004072315525263548,0.3373397886753082,0.052544280886650085,0.007618951145559549,-1.0131996870040894,0.012644568458199501,0.004675731528550386,0.23269549012184143,-0.32012391090393066
475,joint2_neg,-0.07791164517402649,-0.004131701774895191,0.3365474343299866,0.05298146232962608,0.007876922376453876,-1.0233229398727417,0.012209911830723286,-0.001904372009448707,0.23657706379890442,-0.3072114884853363
476,joint2_neg,-0.07838933169841766,-0.004180233459919691,0.335747629404068,0.05327661707997322,0.00809078011661768,-1.0334250926971436,0.011760445311665535,-0.00866224430501461,0.24052682518959045,-0.2939487397670746
477,joint2_neg,-0.07886596769094467,-0.004217321518808603,0.3349422216415405,0.05342404171824455,0.00823423732072115,-1.043440580368042,0.011266781017184258,-0.015519166365265846,0.2445605993270874,-0.28045520186424255
478,joint2_neg,-0.07934242486953735,-0.004242620896548033,0.33413341641426086,0.05342191085219383,0.008282137103378773,-1.0532996654510498,0.010692072100937366,-0.02243577316403389,0.24866299331188202,-0.26683351397514343
479,joint2_neg,-0.08053117245435715,1.3260097908585067e-08,0.33351588249206543,0.0,0.0,-1.0470000505447388,0.0,0.0,0.25999999046325684,-0.25999999046325684
480,joint2_neg,-0.08151945471763611,-0.005292615853250027,0.3329707384109497,0.06483390927314758,-0.009923756122589111,-1.0349857807159424,-0.016322283074259758,-0.04183774068951607,0.2879789173603058,-0.23201864957809448
481,joint2_neg,-0.08202774822711945,-0.005264353007078171,0.33211782574653625,0.06408990919589996,-0.010249797254800797,-1.0433655977249146,-0.019673792645335197,-0.04959634691476822,0.29549428820610046,-0.21391308307647705
482,joint2_neg,-0.08253610879182816,-0.005215043667703867,0.3312700688838959,0.06310141831636429,-0.010735808871686459,-1.0513231754302979,-0.02327572926878929,-0.057028159499168396,0.30301180481910706,-0.1962970495223999
483,joint2_neg,-0.08304107189178467,-0.005146043840795755,0.3304281532764435,0.06189075857400894,-0.011343159712851048,-1.058909296989441,-0.027096597477793694,-0.06401857733726501,0.3104898929595947,-0.17933285236358643
484,joint2_neg,-0.08353878557682037,-0.005058998242020607,0.32959216833114624,0.060485128313302994,-0.012025346048176289,-1.0662031173706055,-0.03107815980911255,-0.0704575777053833,0.3178810477256775,-0.1631733924150467
485,joint2_neg,-0.08402597904205322,-0.0049561141058802605,0.3287624716758728,0.05891493707895279,-0.01274261437356472,-1.073279619216919,-0.03515563905239105,-0.0762544572353363,0.3251296877861023,-0.14796434342861176
486,joint2_neg,-0.08450111746788025,-0.004838768858462572,0.3279401659965515,0.05720064043998718,-0.013481509871780872,-1.0801568031311035,-0.03930188715457916,-0.08136167377233505,0.33218279480934143,-0.13381905853748322
487,joint2_neg,-0.08496351540088654,-0.004708386026322842,0.32712650299072266,0.05536019802093506,-0.014237828552722931,-1.0868333578109741,-0.043503448367118835,-0.08575639873743057,0.3389863073825836,-0.12083003669977188
488,joint2_neg,-0.08541877567768097,-0.004562083166092634,0.32632705569267273,0.05335817486047745,-0.015103493817150593,-1.0930538177490234,-0.047944243997335434,-0.08947983384132385,0.3455130457878113,-0.10907798260450363
489,joint2_neg,-0.08586779981851578,-0.004411830101162195,0.3255389928817749,0.05133466422557831,-0.016076333820819855,-1.098826289176941,-0.05268213897943497,-0.09268666803836823,0.3519270718097687,-0.09827984869480133
490,joint2_neg,-0.08631826937198639,-0.004262321628630161,0.32476338744163513,0.04933948814868927,-0.017256008461117744,-1.1038806438446045,-0.058006323873996735,-0.09559638053178787,0.35843750834465027,-0.0881061851978302
491,joint2_neg,-0.08679385483264923,-0.004075368866324425,0.3240275979042053,0.04692041501402855,-0.019052229821681976,-1.1069697141647339,-0.06485442072153091,-0.09796503931283951,0.3649055063724518,-0.07932363450527191
492,joint2_neg,-0.08723559975624084,-0.003883003955706954,0.32329559326171875,0.044482696801424026,-0.020564071834087372,-1.1105574369430542,-0.07117071002721786,-0.0992526039481163,0.3707670569419861,-0.07220935076475143
493,joint2_neg,-0.08762548863887787,-0.0036921678110957146,0.32255950570106506,0.04211138188838959,-0.021523036062717438,-1.1154510974884033,-0.07615058124065399,-0.09931687265634537,0.3755685091018677,-0.06707654893398285
494,joint2_neg,-0.08789687603712082,-0.0036048730835318565,0.32179784774780273,0.040990009903907776,-0.021026160567998886,-1.1242952346801758,-0.07710190117359161,-0.09779399633407593,0.3777925968170166,-0.06526611000299454
495,joint2_neg,-0.08805682510137558,-0.003535918891429901,0.3210829794406891,0.040133845061063766,-0.01946117728948593,-1.1356446743011475,-0.07440419495105743,-0.09293384850025177,0.3752332925796509,-0.07122780382633209
496,joint2_neg,-0.08823730796575546,-0.0035093401093035936,0.32038313150405884,0.03975112736225128,-0.0183302853256464,-1.1457817554473877,-0.07274828851222992,-0.08924389630556107,0.37269920110702515,-0.07647693157196045
497,joint2_neg,-0.08840440213680267,-0.0034749330952763557,0.3197025656700134,0.039287447929382324,-0.01719488389790058,-1.155867576599121,-0.07073694467544556,-0.08586417883634567,0.36855313181877136,-0.08288802951574326
498,joint2_neg,-0.08855796605348587,-0.003426726208999753,0.3190290927886963,0.03867572546005249,-0.015987010672688484,-1.1662546396255493,-0.06810875236988068,-0.08322612941265106,0.36284947395324707,-0.08972939848899841
499,joint2_neg,-0.08879433572292328,-0.0034163561649620533,0.31825706362724304,0.038456279784440994,-0.0154603635892272,-1.1760176420211792,-0.06738553941249847,-0.0676586702466011,0.37327173352241516,-0.09822090715169907
500,joint2_neg,-0.08926637470722198,-0.00312328920699656,0.31715673208236694,0.034974779933691025,-0.016426311805844307,-1.185340166091919,-0.0715053603053093,-0.03203737735748291,0.4184821546077728,-0.09839215129613876
501,joint2_neg,-0.0895291194319725,-0.0025796624831855297,0.3163350522518158,0.028806226328015327,-0.016017509624361992,-1.1959004402160645,-0.07000933587551117,-0.014303354546427727,0.4300057590007782,-0.10621204227209091
502,joint2_neg,-0.08948428183794022,-0.0022257035598158836,0.31568023562431335,0.024867940694093704,-0.012634570710361004,-1.2137982845306396,-0.05701613426208496,0.0029565528966486454,0.42019030451774597,-0.13167165219783783
503,joint2_neg,-0.08952914923429489,-0.0019027608213946223,0.3150555491447449,0.02125026099383831,-0.010611188597977161,-1.2273368835449219,-0.04883044213056564,0.012681560590863228,0.4096841812133789,-0.1501954346895218
504,joint2_neg,-0.08951695263385773,-0.0015404741279780865,0.3145141303539276,0.017207322642207146,-0.008291511796414852,-1.2409392595291138,-0.03929486498236656,0.017479630187153816,0.390025794506073,-0.17099401354789734
505,joint2_neg,-0.08941547572612762,-0.001056623412296176,0.31415122747421265,0.011816534213721752,-0.005613353569060564,-1.2542566061019897,-0.027192866429686546,0.016782907769083977,0.35458388924598694,-0.1995309293270111
506,joint2_neg,-0.08931688219308853,-0.00043545104563236237,0.3139018714427948,0.004875521641224623,-0.003452651435509324,-1.265524983406067,-0.015516776591539383,0.025452202185988426,0.319851279258728,-0.2396572083234787
507,joint2_neg,-0.08929076790809631,-0.00016658988897688687,0.3134344816207886,0.001865931088104844,-0.0014829549472779036,-1.2775567770004272,-0.006581814493983984,0.013863244093954563,0.2872260510921478,-0.25341981649398804
508,joint2_neg,-0.08932318538427353,1.470777455381267e-08,0.3128913342952728,0.0,0.0,-1.2886664867401123,0.0,0.0,0.25999999046325684,-0.25999999046325684
509,joint2_neg,-0.08953582495450974,1.4742790988009347e-08,0.3121461272239685,0.0,0.0,-1.2969998121261597,0.0,0.0,0.25999999046325684,-0.25999999046325684
510,joint2_neg,-0.0897422805428505,1.477678246430969e-08,0.31139910221099854,0.0,0.0,-1.305333137512207,0.0,0.0,0.25999999046325684,-0.25999999046325684
511,joint2_neg,-0.08994249254465103,1.480974720635686e-08,0.31065046787261963,0.0,0.0,-1.3136664628982544,0.0,0.0,0.25999999046325684,-0.25999999046325684
512,joint2_neg,-0.09013644605875015,1.4841683437794018e-08,0.30990007519721985,0.0,0.0,-1.3219997882843018,0.0,0.0,0.25999999046325684,-0.25999999046325684
513,joint2_neg,-0.09032414853572845,1.4872594711334841e-08,0.3091481626033783,0.0,0.0,-1.3303331136703491,0.0,0.0,0.25999999046325684,-0.25999999046325684
514,joint2_neg,-0.09050558507442474,1.4902465039767776e-08,0.3083946704864502,0.0,0.0,-1.3386664390563965,0.0,0.0,0.25999999046325684,-0.25999999046325684
515,joint2_neg,-0.09068073332309723,1.493130596941228e-08,0.3076397776603699,0.0,0.0,-1.3469997644424438,0.0,0.0,0.25999999046325684,-0.25999999046325684
516,joint2_neg,-0.09084956347942352,1.4959105953948892e-08,0.3068833649158478,0.0,0.0,-1.3553330898284912,0.0,0.0,0.25999999046325684,-0.25999999046325684
517,joint2_neg,-0.09101212024688721,1.4985870322448136e-08,0.306125670671463,0.0,0.0,-1.3636664152145386,0.0,0.0,0.25999999046325684,-0.25999999046325684
518,joint2_neg,-0.09116833657026291,1.501159374583949e-08,0.30536654591560364,0.0,0.0,-1.371999740600586,0.0,0.0,0.25999999046325684,-0.25999999046325684
519,joint2_neg,-0.09131823480129242,1.5036274447766118e-08,0.3046061396598816,0.0,0.0,-1.3803330659866333,0.0,0.0,0.25999999046325684,-0.25999999046325684
520,joint2_neg,-0.09146176278591156,1.50599070991575e-08,0.3038445711135864,0.0,0.0,-1.3886663913726807,0.0,0.0,0.25999999046325684,-0.25999999046325684
521,joint2_neg,-0.09159897267818451,1.508249880544099e-08,0.30308181047439575,0.0,0.0,-1.396999716758728,0.0,0.0,0.25999999046325684,-0.25999999046325684
522,joint2_neg,-0.0917297974228859,1.5104040684832398e-08,0.3023180067539215,0.0,0.0,-1.4053330421447754,0.0,0.0,0.25999999046325684,-0.25999999046325684
523,joint2_neg,-0.09185425937175751,1.512453451368856e-08,0.30155301094055176,0.0,0.0,-1.4136663675308228,0.0,0.0,0.25999999046325684,-0.25999999046325684
524,joint2_neg,-0.09197235107421875,1.5143982068366313e-08,0.3007870018482208,0.0,0.0,-1.4219996929168701,0.0,0.0,0.25999999046325684,-0.25999999046325684
525,joint2_back,-0.09185425937175751,1.512453451368856e-08,0.30155301094055176,0.0,0.0,-1.4136663675308228,0.0,0.0,0.25999999046325684,-0.25999999046325684
526,joint2_back,-0.0917297974228859,1.5104040684832398e-08,0.3023180067539215,0.0,0.0,-1.4053330421447754,0.0,0.0,0.25999999046325684,-0.25999999046325684
527,joint2_back,-0.09159897267818451,1.508249880544099e-08,0.30308181047439575,0.0,0.0,-1.396999716758728,0.0,0.0,0.25999999046325684,-0.25999999046325684
528,joint2_back,-0.09146176278591156,1.50599070991575e-08,0.3038445711135864,0.0,0.0,-1.3886663913726807,0.0,0.0,0.25999999046325684,-0.25999999046325684
529,joint2_back,-0.09131823480129242,1.5036274447766118e-08,0.3046061396598816,0.0,0.0,-1.3803330659866333,0.0,0.0,0.25999999046325684,-0.25999999046325684
530,joint2_back,-0.09116833657026291,1.501159374583949e-08,0.30536654591560364,0.0,0.0,-1.371999740600586,0.0,0.0,0.25999999046325684,-0.25999999046325684
531,joint2_back,-0.09101212024688721,1.4985870322448136e-08,0.306125670671463,0.0,0.0,-1.3636664152145386,0.0,0.0,0.25999999046325684,-0.25999999046325684
532,joint2_back,-0.09084956347942352,1.4959105953948892e-08,0.3068833649158478,0.0,0.0,-1.3553330898284912,0.0,0.0,0.25999999046325684,-0.25999999046325684
533,joint2_back,-0.09068073332309723,1.493130596941228e-08,0.3076397776603699,0.0,0.0,-1.3469997644424438,0.0,0.0,0.25999999046325684,-0.25999999046325684
534,joint2_back,-0.09050558507442474,1.4902465039767776e-08,0.3083946704864502,0.0,0.0,-1.3386664390563965,0.0,0.0,0.25999999046325684,-0.25999999046325684
535,joint2_back,-0.09032414853572845,1.4872594711334841e-08,0.3091481626033783,0.0,0.0,-1.3303331136703491,0.0,0.0,0.25999999046325684,-0.25999999046325684
536,joint2_back,-0.09013644605875015,1.4841683437794018e-08,0.30990007519721985,0.0,0.0,-1.3219997882843018,0.0,0.0,0.25999999046325684,-0.25999999046325684
537,joint2_back,-0.08994249254465103,1.480974720635686e-08,0.31065046787261963,0.0,0.0,-1.3136664628982544,0.0,0.0,0.25999999046325684,-0.25999999046325684
538,joint2_back,-0.0897422805428505,1.477678246430969e-08,0.31139910221099854,0.0,0.0,-1.305333137512207,0.0,0.0,0.25999999046325684,-0.25999999046325684
539,joint2_back,-0.08953582495450974,1.4742790988009347e-08,0.3121461272239685,0.0,0.0,-1.2969998121261597,0.0,0.0,0.25999999046325684,-0.25999999046325684
540,joint2_back,-0.08932318538427353,1.470777455381267e-08,0.3128913342952728,0.0,0.0,-1.2886664867401123,0.0,0.0,0.25999999046325684,-0.25999999046325684
541,joint2_back,-0.08929076790809631,-0.00016658988897688687,0.3134344816207886,0.001865931088104844,-0.0014829549472779036,-1.2775567770004272,-0.006581814493983984,0.013863244093954563,0.2872260510921478,-0.25341981649398804
542,joint2_back,-0.08931688219308853,-0.00043545104563236237,0.3139018714427948,0.004875521641224623,-0.003452651435509324,-1.265524983406067,-0.015516776591539383,0.025452202185988426,0.319851279258728,-0.2396572083234787
543,joint2_back,-0.08941547572612762,-0.001056623412296176,0.31415122747421265,0.011816534213721752,-0.005613353569060564,-1.2542566061019897,-0.027192866429686546,0.016782907769083977,0.35458388924598694,-0.1995309293270111
544,joint2_back,-0.08951695263385773,-0.0015404741279780865,0.3145141303539276,0.017207322642207146,-0.008291511796414852,-1.2409392595291138,-0.03929486498236656,0.017479630187153816,0.390025794506073,-0.17099401354789734
545,joint2_back,-0.08952914923429489,-0.0019027608213946223,0.3150555491447449,0.02125026099383831,-0.010611188597977161,-1.2273368835449219,-0.04883044213056564,0.012681560590863228,0.4096841812133789,-0.1501954346895218
546,joint2_back,-0.08948428183794022,-0.0022257035598158836,0.31568023562431335,0.024867940694093704,-0.012634570710361004,-1.2137982845306396,-0.05701613426208496,0.0029565528966486454,0.42019030451774597,-0.13167165219783783
547,joint2_back,-0.0895291194319725,-0.0025796624831855297,0.3163350522518158,0.028806226328015327,-0.016017509624361992,-1.1959004402160645,-0.07000933587551117,-0.014303354546427727,0.4300057590007782,-0.10621204227209091
548,joint2_back,-0.08926637470722198,-0.00312328920699656,0.31715673208236694,0.034974779933691025,-0.016426311805844307,-1.185340166091919,-0.0715053603053093,-0.03203737735748291,0.4184821546077728,-0.09839215129613876
549,joint2_back,-0.08879433572292328,-0.0034163561649620533,0.31825706362724304,0.038456279784440994,-0.0154603635892272,-1.1760176420211792,-0.06738553941249847,-0.0676586702466011,0.37327173352241516,-0.09822090715169907
550,joint2_back,-0.08855796605348587,-0.003426726208999753,0.3190290927886963,0.03867572546005249,-0.015987010672688484,-1.1662546396255493,-0.06810875236988068,-0.08322612941265106,0.36284947395324707,-0.08972939848899841
551,joint2_back,-0.08840440213680267,-0.0034749330952763557,0.3197025656700134,0.039287447929382324,-0.01719488389790058,-1.155867576599121,-0.07073694467544556,-0.08586417883634567,0.36855313181877136,-0.08288802951574326
552,joint2_back,-0.08823730796575546,-0.0035093401093035936,0.32038313150405884,0.03975112736225128,-0.0183302853256464,-1.1457817554473877,-0.07274828851222992,-0.08924389630556107,0.37269920110702515,-0.07647693157196045
553,joint2_back,-0.08805682510137558,-0.003535918891429901,0.3210829794406891,0.040133845061063766,-0.01946117728948593,-1.1356446743011475,-0.07440419495105743,-0.09293384850025177,0.3752332925796509,-0.07122780382633209
554,joint2_back,-0.08789687603712082,-0.0036048730835318565,0.32179784774780273,0.040990009903907776,-0.021026160567998886,-1.1242952346801758,-0.07710190117359161,-0.09779399633407593,0.3777925968170166,-0.06526611000299454
555,joint2_back,-0.08762548863887787,-0.0036921678110957146,0.32255950570106506,0.04211138188838959,-0.021523036062717438,-1.1154510974884033,-0.07615058124065399,-0.09931687265634537,0.3755685091018677,-0.06707654893398285
556,joint2_back,-0.08723559975624084,-0.003883003955706954,0.32329559326171875,0.044482696801424026,-0.020564071834087372,-1.1105574369430542,-0.07117071002721786,-0.0992526039481163,0.3707670569419861,-0.07220935076475143
557,joint2_back,-0.08679385483264923,-0.004075368866324425,0.3240275979042053,0.04692041501402855,-0.019052229821681976,-1.1069697141647339,-0.06485442072153091,-0.09796503931283951,0.3649055063724518,-0.07932363450527191
558,joint2_back,-0.08631826937198639,-0.004262321628630161,0.32476338744163513,0.04933948814868927,-0.017256008461117744,-1.1038806438446045,-0.058006323873996735,-0.09559638053178787,0.35843750834465027,-0.0881061851978302
559,joint2_back,-0.08586779981851578,-0.004411830101162195,0.3255389928817749,0.05133466422557831,-0.016076333820819855,-1.098826289176941,-0.05268213897943497,-0.09268666803836823,0.3519270718097687,-0.09827984869480133
560,joint2_back,-0.08541877567768097,-0.004562083166092634,0.32632705569267273,0.05335817486047745,-0.015103493817150593,-1.0930538177490234,-0.047944243997335434,-0.08947983384132385,0.3455130457878113,-0.10907798260450363
561,joint2_back,-0.08496351540088654,-0.004708386026322842,0.32712650299072266,0.05536019802093506,-0.014237828552722931,-1.0868333578109741,-0.043503448367118835,-0.08575639873743057,0.3389863073825836,-0.12083003669977188
562,joint2_back,-0.08450111746788025,-0.004838768858462572,0.3279401659965515,0.05720064043998718,-0.013481509871780872,-1.0801568031311035,-0.03930188715457916,-0.08136167377233505,0.33218279480934143,-0.13381905853748322
563,joint2_back,-0.08402597904205322,-0.0049561141058802605,0.3287624716758728,0.05891493707895279,-0.01274261437356472,-1.073279619216919,-0.03515563905239105,-0.0762544572353363,0.3251296877861023,-0.14796434342861176
564,joint2_back,-0.08353878557682037,-0.005058998242020607,0.32959216833114624,0.060485128313302994,-0.012025346048176289,-1.0662031173706055,-0.03107815980911255,-0.0704575777053833,0.3178810477256775,-0.1631733924150467
565,joint2_back,-0.08304107189178467,-0.005146043840795755,0.3304281532764435,0.06189075857400894,-0.011343159712851048,-1.058909296989441,-0.027096597477793694,-0.06401857733726501,0.3104898929595947,-0.17933285236358643
566,joint2_back,-0.08253610879182816,-0.005215043667703867,0.3312700688838959,0.06310141831636429,-0.010735808871686459,-1.0513231754302979,-0.02327572926878929,-0.057028159499168396,0.30301180481910706,-0.1962970495223999
567,joint2_back,-0.08202774822711945,-0.005264353007078171,0.33211782574653625,0.06408990919589996,-0.010249797254800797,-1.0433655977249146,-0.019673792645335197,-0.04959634691476822,0.29549428820610046,-0.21391308307647705
568,joint2_back,-0.08151945471763611,-0.005292615853250027,0.3329707384109497,0.06483390927314758,-0.009923756122589111,-1.0349857807159424,-0.016322283074259758,-0.04183774068951607,0.2879789173603058,-0.23201864957809448
569,joint2_back,-0.08101370930671692,-0.005299328826367855,0.33382749557495117,0.06531994789838791,-0.009781995788216591,-1.0261719226837158,-0.013220962136983871,-0.03386436402797699,0.2805005609989166,-0.25044679641723633
570,joint3_pos,-0.08074546605348587,-0.005293079651892185,0.3342939019203186,0.06545909494161606,-0.009822188876569271,-1.0254751443862915,-0.0036489081103354692,-0.02974042296409607,0.2766841650009155,-0.2603362202644348
571,joint3_pos,-0.0804811641573906,-0.005278358235955238,0.33476191759109497,0.06549133360385895,-0.009984243661165237,-1.0245269536972046,0.0057854256592690945,-0.025613775476813316,0.27292147278785706,-0.2702665627002716
572,joint3_pos,-0.08021996915340424,-0.00525561673566699,0.3352307975292206,0.06542162597179413,-0.010253728367388248,-1.0233638286590576,0.015104462392628193,-0.021488824859261513,0.26921719312667847,-0.280208945274353
573,joint3_pos,-0.07996203005313873,-0.0052247922867536545,0.335700124502182,0.06524845957756042,-0.010630739852786064,-1.0219917297363281,0.024313054978847504,-0.01738223247230053,0.2655770778656006,-0.29013216495513916
574,joint3_pos,-0.07970833033323288,-0.005185672547668219,0.33617016673088074,0.06496678292751312,-0.011125944554805756,-1.0203943252563477,0.033405277878046036,-0.01331995613873005,0.26200243830680847,-0.3000086545944214
575,joint3_pos,-0.07945869117975235,-0.005138203036040068,0.33664044737815857,0.06457541882991791,-0.011736320331692696,-1.0185837745666504,0.04238978400826454,-0.009316345676779747,0.2584993541240692,-0.30980533361434937
576,joint3_pos,-0.07922101020812988,-0.00507939700037241,0.33711522817611694,0.06402914971113205,-0.012582078576087952,-1.016319751739502,0.051150139421224594,-0.005486657377332449,0.2550567090511322,-0.3195020854473114
577,joint3_pos,-0.07899216562509537,-0.0050102476961910725,0.33759236335754395,0.06334235519170761,-0.013612070120871067,-1.0137171745300293,0.05975090339779854,-0.0017971846973523498,0.25168731808662415,-0.3290691375732422
578,joint3_pos,-0.0787668451666832,-0.004932815674692392,0.3380679488182068,0.06254398077726364,-0.014739925041794777,-1.0109590291976929,0.06828564405441284,0.0018060768488794565,0.24840596318244934,-0.3384670317173004
579,joint3_pos,-0.07854282110929489,-0.004847947508096695,0.3385404050350189,0.06164538115262985,-0.015927594155073166,-1.00812828540802,0.0767940804362297,0.005335468333214521,0.24522259831428528,-0.347656786441803
580,joint3_pos,-0.07830993831157684,-0.004759948700666428,0.3390025794506073,0.06070905923843384,-0.01700812578201294,-1.0055638551712036,0.08543022722005844,0.008888348937034607,0.24215663969516754,-0.3565749526023865
581,joint3_pos,-0.07807214558124542,-0.004667525179684162,0.3394567668437958,0.059713929891586304,-0.018040595576167107,-1.003145694732666,0.09412956237792969,0.012389028444886208,0.23920366168022156,-0.36518535017967224
582,joint3_pos,-0.07782150059938431,-0.004574566148221493,0.33989736437797546,0.058715347200632095,-0.018892386928200722,-1.0011372566223145,0.1030014380812645,0.015897464007139206,0.23637253046035767,-0.3734283447265625
583,joint3_pos,-0.07755041122436523,-0.004485337994992733,0.34031951427459717,0.05777362734079361,-0.01943822205066681,-0.9997795224189758,0.1121377944946289,0.01945428177714348,0.23366254568099976,-0.3812447488307953
584,joint3_pos,-0.07727035880088806,-0.004395683296024799,0.3407297432422638,0.05682612210512161,-0.019855109974741936,-0.998717725276947,0.12136471271514893,0.022984789684414864,0.23112665116786957,-0.388662725687027
585,joint3_pos,-0.07699037343263626,-0.004301973152905703,0.34113338589668274,0.05581879988312721,-0.020284444093704224,-0.9976715445518494,0.1305585503578186,0.026327988132834435,0.2287101447582245,-0.3956652581691742
586,joint3_pos,-0.07671023905277252,-0.0042045945301651955,0.34153077006340027,0.05475668981671333,-0.020725451409816742,-0.9966418147087097,0.13971999287605286,0.029450297355651855,0.22639262676239014,-0.40223023295402527
587,joint3_pos,-0.07642969489097595,-0.004104612395167351,0.3419218063354492,0.053653303533792496,-0.02117520198225975,-0.9956315159797668,0.14885523915290833,0.03228688985109329,0.22411219775676727,-0.4083414673805237
588,joint3_pos,-0.07614844292402267,-0.004002964124083519,0.342306911945343,0.05251993611454964,-0.021632026880979538,-0.9946424961090088,0.15796762704849243,0.03482084721326828,0.22184793651103973,-0.41400325298309326
589,joint3_pos,-0.07586634159088135,-0.0039000986143946648,0.342685729265213,0.05136273056268692,-0.022091666236519814,-0.9936826825141907,0.16705842316150665,0.03707395866513252,0.21962116658687592,-0.4192211627960205
590,joint3_pos,-0.07558347284793854,-0.003795984899625182,0.3430577516555786,0.05018090829253197,-0.02254902385175228,-0.9927632808685303,0.17612624168395996,0.0390881672501564,0.21747800707817078,-0.4239944815635681
591,joint3_pos,-0.07529839128255844,-0.003690590849146247,0.34342092275619507,0.04897390678524971,-0.02296685241162777,-0.9919598698616028,0.18518564105033875,0.040910504758358,0.2154848873615265,-0.428268700838089
592,joint3_pos,-0.07500601559877396,-0.003583310404792428,0.34376847743988037,0.04773754999041557,-0.02322457917034626,-0.9915127754211426,0.1942841112613678,0.04265730082988739,0.21381822228431702,-0.4318622946739197
593,joint3_pos,-0.074713796377182,-0.0034757088869810104,0.3441091775894165,0.04648702219128609,-0.02348320186138153,-0.9910966157913208,0.20333917438983917,0.044206857681274414,0.2123013734817505,-0.43500933051109314
594,joint3_pos,-0.07442031055688858,-0.0033680121414363384,0.3444420099258423,0.04522591084241867,-0.0237163957208395,-0.9907606244087219,0.2123638540506363,0.04553939774632454,0.21092471480369568,-0.43766358494758606
595,joint3_pos,-0.07412564754486084,-0.0032606550958007574,0.34476691484451294,0.0439603328704834,-0.023921990767121315,-0.9905068874359131,0.22135768830776215,0.046648818999528885,0.20967823266983032,-0.4398302137851715
596,joint3_pos,-0.07382956892251968,-0.003154023550450802,0.34508392214775085,0.04269465431571007,-0.02409701608121395,-0.9903386831283569,0.23032130300998688,0.04752988740801811,0.20855268836021423,-0.4415118396282196
597,joint3_pos,-0.07353188097476959,-0.0030480874702334404,0.3453930914402008,0.04142937809228897,-0.0242376197129488,-0.9902613759040833,0.23925349116325378,0.04816729202866554,0.20753897726535797,-0.4426937699317932
598,joint3_pos,-0.07323262840509415,-0.002943154890090227,0.34569427371025085,0.040168050676584244,-0.024339929223060608,-0.9902807474136353,0.2481534630060196,0.048567112535238266,0.2066407948732376,-0.4433789551258087
599,joint3_pos,-0.07293036580085754,-0.0028449990786612034,0.34598425030708313,0.038990654051303864,-0.024356476962566376,-0.9904922246932983,0.2570236325263977,0.04851139709353447,0.20585426688194275,-0.44330403208732605
600,joint3_pos,-0.07261525094509125,-0.0028000774327665567,0.34623417258262634,0.03854170814156532,-0.023901598528027534,-0.991702675819397,0.2658613622188568,0.04624980688095093,0.20536479353904724,-0.4401332139968872
601,joint3_pos,-0.07230035960674286,-0.0027586754877120256,0.34648314118385315,0.038137923926115036,-0.023487072438001633,-0.9928247332572937,0.2746443748474121,0.044099077582359314,0.20501036942005157,-0.4370502829551697
602,joint3_pos,-0.07198608666658401,-0.002713126130402088,0.346719890832901,0.037672195583581924,-0.0229974202811718,-0.9941279888153076,0.28335267305374146,0.042148806154727936,0.2052571028470993,-0.43345680832862854
603,joint3_pos,-0.07167477905750275,-0.00266494182869792,0.3469444215297699,0.03716430813074112,-0.0224554855376482,-0.9955723285675049,0.2919498383998871,0.04009252041578293,0.20601363480091095,-0.4290940761566162
604,joint3_pos,-0.07136233150959015,-0.002616258803755045,0.3471677005290985,0.03664582967758179,-0.021930618211627007,-0.9969737529754639,0.30052050948143005,0.03799760341644287,0.2067221850156784,-0.4247289001941681
605,joint3_pos,-0.07104901224374771,-0.0025670714676380157,0.34738945960998535,0.0361156240105629,-0.021421097218990326,-0.9983247518539429,0.30904197692871094,0.03581302985548973,0.2073809951543808,-0.42029711604118347
606,joint3_pos,-0.07073397189378738,-0.002517308108508587,0.3476095497608185,0.03557383641600609,-0.020916521549224854,-0.9996422529220581,0.3175211548805237,0.03344963863492012,0.20791096985340118,-0.4157513678073883
607,joint3_pos,-0.07033773511648178,-0.002485772827640176,0.34794050455093384,0.03532644361257553,-0.020676027983427048,-0.9990637898445129,0.3260510563850403,0.018291326239705086,0.19358405470848083,-0.41048043966293335
